MSFT (Microsoft Corporation),188.74,2.5498
Feb 11 2020 @ 08:31 ET,Bid,191.23,Ask,191.25,Size,18x19,Vol,35844267
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
09/18/2020,MSFT200918C00090000,78.98,0,97.9,99.75,0,0.02,0.9826,0.0004,12,90.000,MSFT200918P00090000,0.16,0,0.1,0.24,0,0.4212,-0.0075,0.0003,313
09/18/2020,MSFT200918C00095000,85.85,0,92.8,94.95,0,0.02,1,0.0005,182,95.000,MSFT200918P00095000,0.22,0,0.21,0.29,0,0.4149,-0.0108,0.0005,537
09/18/2020,MSFT200918C00100000,85.47,0.995,87.9,90.05,15,0.02,1,0.0007,293,100.000,MSFT200918P00100000,0.28,0.025,0.2,0.32,7,0.3892,-0.0119,0.0005,2088
09/18/2020,MSFT200918C00105000,65.65,0,82.85,85.35,0,0.02,1,0.0009,108,105.000,MSFT200918P00105000,0.32,-0.06,0.3,0.42,11,0.3809,-0.0163,0.0007,677
09/18/2020,MSFT200918C00110000,73.57,0,77.95,80.5,0,0.02,1,0.0011,222,110.000,MSFT200918P00110000,0.4,-0.06,0.35,0.5,3,0.3643,-0.0198,0.0009,4984
09/18/2020,MSFT200918C00115000,73.41,3.81,73.1,75.7,4,0.02,1,0.0013,161,115.000,MSFT200918P00115000,0.61,0,0.44,0.61,0,0.3516,-0.025,0.0011,1461
09/18/2020,MSFT200918C00120000,58.77,0,68.25,70.9,0,0.02,1,0.0016,645,120.000,MSFT200918P00120000,0.72,0,0.58,0.73,0,0.341,-0.0321,0.0014,2291
09/18/2020,MSFT200918C00125000,62.91,3.135,63.45,66.15,6,0.2766,0.9722,0.0012,1048,125.000,MSFT200918P00125000,0.88,-0.035,0.76,0.92,12,0.3299,-0.0404,0.0018,2857
09/18/2020,MSFT200918C00130000,54.05,0,58.7,61.4,0,0.2949,0.9532,0.002,577,130.000,MSFT200918P00130000,1.16,-0.01,1.01,1.15,42,0.3205,-0.0513,0.0022,3954
09/18/2020,MSFT200918C00135000,54.5,3.85,54.1,56.45,8,0.2657,0.952,0.0023,1228,135.000,MSFT200918P00135000,1.35,-0.16,1.29,1.44,75,0.3101,-0.0639,0.0027,1667
09/18/2020,MSFT200918C00140000,48.55,2.275,49.45,51.75,6,0.2802,0.9253,0.0032,2719,140.000,MSFT200918P00140000,1.75,-0.175,1.66,1.82,33,0.3021,-0.0804,0.0034,1792
09/18/2020,MSFT200918C00145000,44,2.125,44.85,47.35,3,0.2642,0.9123,0.0039,926,145.000,MSFT200918P00145000,2.22,-0.24,2.1,2.29,4,0.2934,-0.0998,0.0041,904
09/18/2020,MSFT200918C00150000,41.32,3.745,40.6,42.2,10,0.2772,0.8756,0.0048,994,150.000,MSFT200918P00150000,2.93,-0.195,2.67,2.89,13,0.2861,-0.1235,0.0048,1008
09/18/2020,MSFT200918C00155000,36.83,3.405,36.4,38.15,19,0.2708,0.8474,0.0057,3583,155.000,MSFT200918P00155000,3.6,-0.375,3.4,3.65,57,0.2792,-0.1514,0.0057,771
09/18/2020,MSFT200918C00160000,33.26,3.735,32.35,34.1,24,0.2657,0.8138,0.0067,1611,160.000,MSFT200918P00160000,4.5,-0.45,4.3,4.55,44,0.2742,-0.1849,0.0066,1585
09/18/2020,MSFT200918C00165000,29.67,3.82,28.5,30.3,70,0.2628,0.7742,0.0076,2595,165.000,MSFT200918P00165000,5.69,-0.56,5.4,5.65,186,0.2684,-0.2224,0.0075,1409
09/18/2020,MSFT200918C00170000,25.65,3.325,25.65,26.55,1065,0.2562,0.7324,0.0086,4237,170.000,MSFT200918P00170000,6.78,-0.97,6.7,7,54,0.2639,-0.2647,0.0084,794
09/18/2020,MSFT200918C00175000,22.5,3.325,22.35,23,75,0.2534,0.6844,0.0094,1830,175.000,MSFT200918P00175000,9,-0.5,8.3,8.7,181,0.2603,-0.3114,0.0092,384
09/18/2020,MSFT200918C00180000,19.05,2.725,19.35,19.95,1154,0.25,0.6335,0.0101,3889,180.000,MSFT200918P00180000,10.87,-0.755,10.15,10.65,29,0.2569,-0.3611,0.0099,619
09/18/2020,MSFT200918C00185000,16.75,3.025,16.5,17,287,0.2469,0.58,0.0107,1791,185.000,MSFT200918P00185000,12.6,-1.325,12.25,12.75,91,0.2538,-0.4132,0.0104,789
09/18/2020,MSFT200918C00190000,14.2,2.8,13.9,14.45,380,0.2453,0.5253,0.011,1298,190.000,MSFT200918P00190000,15,-1.8,14.7,15.3,88,0.251,-0.4667,0.0107,126
09/18/2020,MSFT200918C00195000,12,2.55,11.8,12,304,0.2433,0.4706,0.0111,1240,195.000,MSFT200918P00195000,18.4,-1.3,17.15,18.05,36,0.2488,-0.5202,0.0108,108
09/18/2020,MSFT200918C00200000,10.4,2.675,9.95,10.1,1297,0.242,0.4173,0.0109,4610,200.000,MSFT200918P00200000,20.89,-2.21,20.05,21,5,0.2482,-0.5719,0.0107,164
09/18/2020,MSFT200918C00210000,6.75,1.625,6.55,7.05,311,0.2404,0.3189,0.0101,977,210.000,MSFT200918P00210000,0,0,26.85,28.3,0,0.2479,-0.6672,0.0099,0
09/18/2020,MSFT200918C00220000,4.6,1.25,4.6,4.65,836,0.2392,0.2348,0.0087,2764,220.000,MSFT200918P00220000,47,0,34.15,36.25,0,0.2572,-0.7383,0.0085,22
09/18/2020,MSFT200918C00230000,2.95,0.775,3,3.3,141,0.2418,0.1713,0.0071,164,230.000,MSFT200918P00230000,0,0,42.85,44.75,0,0.2643,-0.796,0.0071,0
09/18/2020,MSFT200918C00240000,2.1,0.62,1.97,2.17,1267,0.2441,0.1226,0.0057,1587,240.000,MSFT200918P00240000,55.75,0,52.2,53.75,0,0.2725,-0.8394,0.0059,154
09/18/2020,MSFT200918C00250000,1.44,1.44,1.29,1.58,986,0.2488,0.089,0.0044,938,250.000,MSFT200918P00250000,64.05,64.05,61.55,63.35,13,0.2931,-0.8601,0.005,11
12/18/2020,MSFT201218C00105000,0,0,83.1,86.05,0,0.2723,0.9854,0.0004,0,105.000,MSFT201218P00105000,0.7,0.7,0.35,0.97,1,0.3597,-0.0257,0.001,1
12/18/2020,MSFT201218C00110000,0,0,77.95,81.4,0,0.2679,0.982,0.0006,0,110.000,MSFT201218P00110000,0,0,0.51,1.14,0,0.3494,-0.0321,0.0012,0
12/18/2020,MSFT201218C00115000,0,0,73.2,76.65,0,0.2817,0.9721,0.001,0,115.000,MSFT201218P00115000,1.04,1.04,0.71,1.34,4,0.3402,-0.0399,0.0014,4
12/18/2020,MSFT201218C00120000,0,0,68.45,72,0,0.2823,0.9625,0.0014,0,120.000,MSFT201218P00120000,1.3,-0.145,1.14,1.59,2,0.3325,-0.0498,0.0018,126
12/18/2020,MSFT201218C00125000,0,0,63.85,67.05,0,0.3089,0.938,0.002,0,125.000,MSFT201218P00125000,0,0,1.23,1.92,0,0.3232,-0.0607,0.0021,0
12/18/2020,MSFT201218C00130000,0,0,59.2,62.75,0,0.2796,0.9366,0.0023,0,130.000,MSFT201218P00130000,2.02,-0.18,1.79,2.31,21,0.3129,-0.0729,0.0025,20
12/18/2020,MSFT201218C00135000,0,0,54.7,58.25,0,0.2816,0.9171,0.0029,0,135.000,MSFT201218P00135000,2.51,-0.17,1.99,2.81,34,0.3054,-0.0886,0.003,84
12/18/2020,MSFT201218C00140000,50.66,2.785,50.35,53.7,1,0.284,0.8938,0.0035,1,140.000,MSFT201218P00140000,3.2,-0.1,2.46,3.4,46,0.2964,-0.1058,0.0035,105
12/18/2020,MSFT201218C00145000,0,0,46.15,49.25,0,0.2791,0.8719,0.0041,0,145.000,MSFT201218P00145000,3.8,-0.275,3.2,4.1,10,0.2919,-0.1283,0.0041,10
12/18/2020,MSFT201218C00150000,40.45,0,42.05,45.1,0,0.2736,0.8472,0.0048,8,150.000,MSFT201218P00150000,4.53,-0.395,4,4.85,19,0.2858,-0.1527,0.0047,52
12/18/2020,MSFT201218C00155000,35.2,0,38.1,41.05,0,0.2713,0.8172,0.0054,2,155.000,MSFT201218P00155000,5.65,-0.3,4.9,5.85,28,0.2807,-0.1807,0.0054,31
12/18/2020,MSFT201218C00160000,34.56,2.735,34.3,37.1,148,0.2669,0.7854,0.0061,156,160.000,MSFT201218P00160000,7.41,0,5.95,6.85,0,0.2752,-0.2115,0.006,1
12/18/2020,MSFT201218C00165000,31.25,2.9,30.65,33.5,148,0.2631,0.7502,0.0068,143,165.000,MSFT201218P00165000,8.15,-0.425,7,8.45,1,0.2709,-0.2459,0.0066,9
12/18/2020,MSFT201218C00170000,28.5,3.2,27.35,30.1,12,0.2582,0.7125,0.0074,11,170.000,MSFT201218P00170000,9.42,-0.855,8.6,9.95,9,0.2669,-0.2832,0.0072,245
12/18/2020,MSFT201218C00175000,23.7,1.525,24.1,26.85,3,0.2567,0.6709,0.008,857,175.000,MSFT201218P00175000,11.25,-0.925,10.3,11.6,9,0.2618,-0.3226,0.0078,13
12/18/2020,MSFT201218C00180000,21.49,2.215,21.15,23.8,21,0.2534,0.6281,0.0084,34,180.000,MSFT201218P00180000,13.45,-0.825,12.2,13.55,8,0.2591,-0.3648,0.0083,9
12/18/2020,MSFT201218C00185000,19.25,2.45,18.45,21,41,0.2502,0.5836,0.0088,895,185.000,MSFT201218P00185000,15.95,-0.675,14.3,15.75,4,0.2576,-0.4083,0.0086,8
12/18/2020,MSFT201218C00190000,17.05,2.525,16.1,17.95,43,0.2486,0.5383,0.0091,128,190.000,MSFT201218P00190000,0,0,16.55,18.2,0,0.2551,-0.4525,0.0088,0
12/18/2020,MSFT201218C00195000,14.64,2.24,13.95,15.55,127,0.2474,0.4932,0.0092,310,195.000,MSFT201218P00195000,21.12,-1.18,19.15,20.85,1,0.2535,-0.4966,0.0089,2
12/18/2020,MSFT201218C00200000,12.71,2.035,12.45,13.3,146,0.2452,0.4483,0.0092,299,200.000,MSFT201218P00200000,23.74,-1.76,22.05,24.35,2,0.2524,-0.5398,0.0089,3
12/18/2020,MSFT201218C00210000,9.3,1.625,9.25,9.85,806,0.243,0.3635,0.0088,929,210.000,MSFT201218P00210000,0,0,28.55,31,0,0.2497,-0.6227,0.0086,0
12/18/2020,MSFT201218C00220000,6.75,1.1,6.75,7.3,210,0.2415,0.2877,0.0081,256,220.000,MSFT201218P00220000,0,0,35.7,38.55,0,0.2495,-0.6957,0.0079,0
12/18/2020,MSFT201218C00230000,4.9,4.9,4.9,5.25,61,0.2411,0.2237,0.0071,43,230.000,MSFT201218P00230000,0,0,43.55,46.35,0,0.2518,-0.7557,0.007,0
12/18/2020,MSFT201218C00240000,3.5,3.5,3.25,4.05,16,0.2423,0.1725,0.006,16,240.000,MSFT201218P00240000,0,0,52.55,55.2,0,0.2606,-0.7978,0.006,0
12/18/2020,MSFT201218C00250000,2.54,2.54,2.42,3.1,58,0.2452,0.1335,0.005,58,250.000,MSFT201218P00250000,64.6,64.6,62,64.25,2,0.2714,-0.8287,0.0052,1
01/15/2021,MSFT210115C00050000,127.25,0,137.85,139.65,0,0.02,1,0.0002,92,50.000,MSFT210115P00050000,0.03,-0.005,0.03,0.07,502,0.5109,-0.0016,0.0001,2658
01/15/2021,MSFT210115C00055000,120.2,0,132.8,134.65,0,0.02,1,0,20,55.000,MSFT210115P00055000,0.07,0,0.05,0.12,0,0.5044,-0.0026,0.0001,2744
01/15/2021,MSFT210115C00060000,112.5,0,127.8,129.65,0,0.02,1,0,92,60.000,MSFT210115P00060000,0.14,0,0.03,0.15,0,0.4736,-0.003,0.0001,823
01/15/2021,MSFT210115C00065000,105.9,0,122.85,124.65,0,0.02,1,0.0002,69,65.000,MSFT210115P00065000,0.16,0,0.05,0.19,0,0.4598,-0.0042,0.0001,1770
01/15/2021,MSFT210115C00070000,117.72,3.67,117.75,119.7,1,0.02,1,0,351,70.000,MSFT210115P00070000,0.2,0,0.05,0.23,0,0.4361,-0.0049,0.0002,2042
01/15/2021,MSFT210115C00075000,107.85,-1.225,112.75,114.75,1,0.02,1,0.0002,614,75.000,MSFT210115P00075000,0.25,0,0.09,0.29,0,0.4236,-0.0066,0.0002,1538
01/15/2021,MSFT210115C00080000,102.25,0,107.7,110,0,0.02,1,0.0004,941,80.000,MSFT210115P00080000,0.29,0,0.15,0.35,0,0.4113,-0.0087,0.0003,6577
01/15/2021,MSFT210115C00085000,103.3,4,102.8,104.85,17,0.02,1,0.0004,2588,85.000,MSFT210115P00085000,0.32,-0.05,0.2,0.4,5,0.4032,-0.0119,0.0004,2925
01/15/2021,MSFT210115C00090000,98,3.575,97.65,100.5,5,0.02,1,0.0006,990,90.000,MSFT210115P00090000,0.44,0.005,0.34,0.51,20,0.3917,-0.0152,0.0005,5530
01/15/2021,MSFT210115C00092500,87.96,0,95.15,98.05,0,0.02,1,0.0006,97,92.500,MSFT210115P00092500,0.45,0,0.35,0.57,0,0.3846,-0.0168,0.0006,2005
01/15/2021,MSFT210115C00095000,85.57,0,92.65,95.65,0,0.02,1,0.0007,456,95.000,MSFT210115P00095000,0.59,0,0.41,0.61,0,0.378,-0.0187,0.0007,3819
01/15/2021,MSFT210115C00097500,54.26,0,90.2,93.2,0,0.02,1,0.0008,839,97.500,MSFT210115P00097500,0.66,0,0.48,0.67,0,0.3712,-0.0206,0.0007,1984
01/15/2021,MSFT210115C00100000,89.19,4.665,87.85,90.7,64,0.3005,0.982,0.0005,2007,100.000,MSFT210115P00100000,0.67,-0.04,0.63,0.72,62,0.3684,-0.0237,0.0008,12326
01/15/2021,MSFT210115C00105000,81.45,1.575,83.05,85.9,2,0.02,1,0.001,3261,105.000,MSFT210115P00105000,0.8,-0.035,0.75,0.88,10,0.3559,-0.0289,0.001,15380
01/15/2021,MSFT210115C00110000,77.58,2.555,78.3,81.1,34,0.2959,0.9713,0.0009,2657,110.000,MSFT210115P00110000,0.97,-0.085,0.89,1.07,32,0.3449,-0.0353,0.0012,8972
01/15/2021,MSFT210115C00115000,74.2,4.1,73.4,76.5,2,0.2824,0.9672,0.0011,3265,115.000,MSFT210115P00115000,1.18,-0.095,1.1,1.26,25,0.3352,-0.0434,0.0015,7165
01/15/2021,MSFT210115C00120000,68.77,2.77,68.75,71.85,5,0.2739,0.9604,0.0014,8861,120.000,MSFT210115P00120000,1.41,-0.17,1.4,1.54,25,0.3234,-0.0518,0.0018,12213
01/15/2021,MSFT210115C00125000,65.15,4.2,64.6,67.05,17,0.2916,0.9394,0.002,5837,125.000,MSFT210115P00125000,1.77,-0.125,1.7,1.82,47,0.3151,-0.0633,0.0022,10680
01/15/2021,MSFT210115C00130000,60.95,4.075,59.85,61.95,28,0.294,0.9216,0.0025,4303,130.000,MSFT210115P00130000,2.18,-0.175,2.1,2.24,21,0.3079,-0.0771,0.0026,9631
01/15/2021,MSFT210115C00135000,55.31,2.76,55.7,58.1,56,0.2876,0.9058,0.003,5399,135.000,MSFT210115P00135000,2.75,-0.12,2.45,2.75,192,0.2994,-0.0923,0.003,7130
01/15/2021,MSFT210115C00140000,51.5,3.25,51.1,53,58,0.2809,0.8877,0.0035,6846,140.000,MSFT210115P00140000,3.25,-0.325,3.15,3.3,19,0.2934,-0.1113,0.0035,7980
01/15/2021,MSFT210115C00145000,47.62,3.545,46.85,48.75,28,0.2756,0.8659,0.0041,4428,145.000,MSFT210115P00145000,4.1,-0.225,3.8,4.05,72,0.287,-0.1326,0.0041,4322
01/15/2021,MSFT210115C00150000,44.09,4.09,42.9,44.65,468,0.2728,0.8396,0.0047,7113,150.000,MSFT210115P00150000,4.8,-0.425,4.6,4.85,196,0.281,-0.1569,0.0047,3714
01/15/2021,MSFT210115C00155000,40.2,4.05,38.9,40.65,359,0.2688,0.811,0.0053,4615,155.000,MSFT210115P00155000,5.85,-0.475,5.6,5.9,35,0.2765,-0.185,0.0053,4724
01/15/2021,MSFT210115C00160000,36.15,3.725,35.2,36.85,564,0.2657,0.7791,0.006,8138,160.000,MSFT210115P00160000,7,-0.575,6.75,7,56,0.271,-0.2153,0.0059,4081
01/15/2021,MSFT210115C00165000,32.64,3.69,31.65,33,989,0.2629,0.7442,0.0066,11669,165.000,MSFT210115P00165000,8.15,-0.875,8.05,8.35,252,0.2668,-0.249,0.0065,3154
01/15/2021,MSFT210115C00170000,29.5,3.85,28.85,29.8,177,0.2603,0.7068,0.0071,7080,170.000,MSFT210115P00170000,9.88,-0.845,9.45,9.9,20,0.2646,-0.2862,0.007,1597
01/15/2021,MSFT210115C00175000,25.95,3.3,25.85,26.55,378,0.2554,0.668,0.0077,14536,175.000,MSFT210115P00175000,11.6,-1.075,11.15,11.8,52,0.2604,-0.3247,0.0075,658
01/15/2021,MSFT210115C00180000,23.36,3.435,22.9,23.4,475,0.2522,0.6266,0.0081,7681,180.000,MSFT210115P00180000,14.2,-0.625,13.2,13.9,84,0.2578,-0.3654,0.008,952
01/15/2021,MSFT210115C00185000,20.5,3.125,20.15,21,394,0.2502,0.5838,0.0085,9099,185.000,MSFT210115P00185000,15.81,-1.415,15.3,16.15,171,0.2544,-0.4074,0.0083,417
01/15/2021,MSFT210115C00190000,18,2.9,17.65,18.3,2996,0.2481,0.5403,0.0087,8335,190.000,MSFT210115P00190000,18.34,-1.535,17.75,18.8,356,0.2523,-0.4501,0.0085,475
01/15/2021,MSFT210115C00195000,16,2.95,15.4,16.05,431,0.2455,0.4966,0.0088,4719,195.000,MSFT210115P00195000,20.82,-1.93,20.35,21.55,279,0.2496,-0.4932,0.0087,438
01/15/2021,MSFT210115C00200000,13.75,2.575,13.35,13.95,768,0.2453,0.4542,0.0088,5765,200.000,MSFT210115P00200000,23.99,-1.885,23.2,24.55,6,0.2486,-0.5352,0.0087,1394
01/15/2021,MSFT210115C00210000,10.17,1.97,9.85,10.5,269,0.2414,0.3713,0.0085,2069,210.000,MSFT210115P00210000,32.82,-0.005,29.7,31.1,10,0.2469,-0.6153,0.0084,30
01/15/2021,MSFT210115C00220000,7.6,1.725,7.35,7.6,564,0.2404,0.298,0.0079,3660,220.000,MSFT210115P00220000,44,0,36.85,38.55,0,0.2471,-0.6861,0.0077,72
01/15/2021,MSFT210115C00230000,5.5,1.325,5.2,5.75,133,0.2404,0.2355,0.007,302,230.000,MSFT210115P00230000,0,0,44.25,46.6,0,0.2491,-0.7455,0.0069,0
01/15/2021,MSFT210115C00240000,3.95,0.9,3.85,4.25,483,0.2399,0.1825,0.006,1267,240.000,MSFT210115P00240000,0,0,52.8,55.2,0,0.2548,-0.7906,0.006,0
01/15/2021,MSFT210115C00250000,3,3,2.88,3.1,452,0.2418,0.142,0.0051,377,250.000,MSFT210115P00250000,64.8,64.8,62.05,64.2,2,0.2659,-0.821,0.0052,1
03/19/2021,MSFT210319C00065000,96,0,122.65,124.8,0,0.02,1,0,5,65.000,MSFT210319P00065000,0.11,0,0,0.44,0,0.4567,-0.0065,0.0002,1130
03/19/2021,MSFT210319C00070000,80.66,0,117.5,120.05,0,0.02,1,0.0002,4,70.000,MSFT210319P00070000,0.18,-0.12,0,0.55,1,0.4402,-0.0083,0.0003,86
03/19/2021,MSFT210319C00075000,110,0,112.45,115.25,0,0.02,1,0.0003,120,75.000,MSFT210319P00075000,0.25,0,0,0.61,0,0.4172,-0.0095,0.0003,590
03/19/2021,MSFT210319C00080000,90.3,0,107.45,110.4,0,0.02,1,0.0003,78,80.000,MSFT210319P00080000,0.51,0,0.02,0.68,0,0.3991,-0.0113,0.0004,113
03/19/2021,MSFT210319C00085000,91.45,0,102.5,105.55,0,0.02,1,0.0004,26,85.000,MSFT210319P00085000,0.45,0.175,0.1,0.76,2,0.3781,-0.0129,0.0004,370
03/19/2021,MSFT210319C00090000,82.5,0,97.55,100.7,0,0.02,1,0.0005,174,90.000,MSFT210319P00090000,0.55,0,0.13,0.73,0,0.3712,-0.0171,0.0006,464
03/19/2021,MSFT210319C00095000,76.15,0,92.6,95.85,0,0.02,1,0.0006,599,95.000,MSFT210319P00095000,0.65,-0.01,0.39,0.99,15,0.3612,-0.0215,0.0007,294
03/19/2021,MSFT210319C00100000,87.75,2.9,87.85,90.95,5,0.02,1,0.0008,961,100.000,MSFT210319P00100000,0.9,0,0.41,1,0,0.3441,-0.0248,0.0008,428
03/19/2021,MSFT210319C00105000,76.42,0,82.9,86.35,0,0.196,0.9906,0.0001,1571,105.000,MSFT210319P00105000,1.14,0,0.6,1.34,0,0.3423,-0.0331,0.0011,292
03/19/2021,MSFT210319C00110000,77.48,1.955,78.25,81.65,6,0.2433,0.9805,0.0006,203,110.000,MSFT210319P00110000,1.32,0.065,0.87,1.57,6,0.3338,-0.0408,0.0013,292
03/19/2021,MSFT210319C00115000,72.2,0,73.6,77,0,0.2573,0.9692,0.0011,123,115.000,MSFT210319P00115000,1.52,-0.17,1.11,1.71,10,0.3284,-0.0509,0.0016,482
03/19/2021,MSFT210319C00120000,61.65,0,69.05,72.25,0,0.2673,0.9548,0.0015,169,120.000,MSFT210319P00120000,2.11,0,1.45,2.09,0,0.3197,-0.0612,0.0019,904
03/19/2021,MSFT210319C00125000,63.02,1.12,64.55,67.7,2,0.2693,0.9404,0.002,373,125.000,MSFT210319P00125000,2.4,0,1.84,2.61,0,0.3131,-0.0741,0.0023,329
03/19/2021,MSFT210319C00130000,58.4,0,60.3,63.35,0,0.2691,0.9242,0.0024,553,130.000,MSFT210319P00130000,2.97,0,2.35,2.98,0,0.3081,-0.0896,0.0026,1840
03/19/2021,MSFT210319C00135000,56.64,3.015,56.1,58.85,14,0.2813,0.8975,0.003,265,135.000,MSFT210319P00135000,3.5,-0.225,2.93,3.5,2,0.2997,-0.1053,0.0031,456
03/19/2021,MSFT210319C00140000,49.5,0,51.85,54.75,0,0.2735,0.88,0.0035,225,140.000,MSFT210319P00140000,4.15,-0.35,3.65,4.25,2,0.2944,-0.1247,0.0035,267
03/19/2021,MSFT210319C00145000,46,0,47.75,50.05,0,0.2744,0.8545,0.004,462,145.000,MSFT210319P00145000,5.17,0,4.45,5.15,0,0.2889,-0.1463,0.004,446
03/19/2021,MSFT210319C00150000,43.86,2.06,43.85,46,5,0.2706,0.8295,0.0046,1275,150.000,MSFT210319P00150000,5.97,-0.455,5.45,6.05,34,0.2832,-0.1701,0.0045,165
03/19/2021,MSFT210319C00155000,41.61,4.01,40.15,42.05,28,0.2665,0.802,0.0051,1919,155.000,MSFT210319P00155000,7.19,-0.435,6.45,7.25,2,0.2789,-0.1971,0.005,1255
03/19/2021,MSFT210319C00160000,36.7,2.275,36.5,38.55,4,0.2641,0.7711,0.0056,1348,160.000,MSFT210319P00160000,8.4,-0.6,7.7,8.45,2,0.2751,-0.2265,0.0055,320
03/19/2021,MSFT210319C00165000,33.9,3.15,33.15,35.35,12,0.259,0.7394,0.0062,489,165.000,MSFT210319P00165000,9.91,-0.665,9.25,9.85,5,0.2709,-0.2579,0.006,188
03/19/2021,MSFT210319C00170000,29.79,1.94,29.85,32.05,23,0.2576,0.7038,0.0067,1019,170.000,MSFT210319P00170000,11.7,-0.6,10.8,11.5,6,0.2679,-0.2918,0.0064,122
03/19/2021,MSFT210319C00175000,27.73,3.18,26.9,28.6,44,0.2544,0.6671,0.0071,290,175.000,MSFT210319P00175000,14,-0.25,12.6,13.65,5,0.2645,-0.3272,0.0068,45
03/19/2021,MSFT210319C00180000,24.87,3.07,24.15,25.7,45,0.2515,0.6289,0.0075,656,180.000,MSFT210319P00180000,15.65,-0.55,14.65,15.65,50,0.2621,-0.3641,0.0072,199
03/19/2021,MSFT210319C00185000,21.8,2.475,21.4,23.15,52,0.25,0.5895,0.0078,533,185.000,MSFT210319P00185000,17.95,-0.875,16.7,18.15,2,0.2585,-0.4021,0.0075,76
03/19/2021,MSFT210319C00190000,19.9,2.925,19.5,20.5,50,0.2453,0.5491,0.0081,1229,190.000,MSFT210319P00190000,20.61,-0.865,19.1,20.35,5,0.2563,-0.4406,0.0077,87
03/19/2021,MSFT210319C00195000,17.65,2.775,16.75,18.5,37,0.2456,0.5095,0.0081,542,195.000,MSFT210319P00195000,24.1,0,21.75,23.35,0,0.2547,-0.4792,0.0078,1
03/19/2021,MSFT210319C00200000,15.45,2.55,15.5,16,206,0.2453,0.4706,0.0081,930,200.000,MSFT210319P00200000,27.05,0,24.55,26.3,0,0.2532,-0.5174,0.0079,113
03/19/2021,MSFT210319C00210000,11.9,2.15,11.35,12.6,121,0.2414,0.3936,0.008,1231,210.000,MSFT210319P00210000,0,0,30.7,32.8,0,0.2536,-0.5887,0.0077,0
03/19/2021,MSFT210319C00220000,8.9,1.675,8.5,9.65,71,0.239,0.3229,0.0075,1335,220.000,MSFT210319P00220000,0,0,37.7,39.9,0,0.2483,-0.6594,0.0073,0
03/19/2021,MSFT210319C00230000,6.9,1.525,6.45,7.2,145,0.2383,0.2617,0.0069,509,230.000,MSFT210319P00230000,50.8,0,45.55,47.65,0,0.2494,-0.7174,0.0067,1
03/19/2021,MSFT210319C00240000,5.15,1.15,4.75,5.55,58,0.2355,0.2061,0.0061,149,240.000,MSFT210319P00240000,0,0,53.65,56,0,0.2562,-0.7604,0.006,0
03/19/2021,MSFT210319C00250000,3.85,0.825,3.7,4.05,50,0.2395,0.1675,0.0053,306,250.000,MSFT210319P00250000,65.1,-2.775,62.35,64.85,2,0.26,-0.7992,0.0053,1
03/19/2021,MSFT210319C00260000,2.9,2.9,2.83,3,36,0.241,0.1333,0.0045,35,260.000,MSFT210319P00260000,0,0,71.7,74.1,0,0.272,-0.822,0.0047,0
06/18/2021,MSFT210618C00065000,101.3,0,122.3,125.15,0,0.02,1,0,47,65.000,MSFT210618P00065000,0.17,0,0.06,0.58,0,0.4337,-0.0085,0.0002,3377
06/18/2021,MSFT210618C00070000,85.25,0,117.2,120.35,0,0.02,1,0.0003,14,70.000,MSFT210618P00070000,0.3,0,0,0.44,0,0.3849,-0.0069,0.0002,949
06/18/2021,MSFT210618C00075000,66,0,112.2,115.5,0,0.02,1,0.0003,602,75.000,MSFT210618P00075000,0.38,0,0,0.71,0,0.3883,-0.011,0.0003,450
06/18/2021,MSFT210618C00080000,102.95,0,107.25,110.55,0,0.02,1,0.0004,236,80.000,MSFT210618P00080000,0.51,0,0.41,0.82,0,0.3945,-0.0169,0.0005,1060
06/18/2021,MSFT210618C00085000,95,0,102.35,105.65,0,0.02,1,0.0005,56,85.000,MSFT210618P00085000,0.88,0,0.45,0.94,0,0.3799,-0.0202,0.0006,59
06/18/2021,MSFT210618C00090000,89.5,0,97.65,100.7,0,0.02,1,0.0006,130,90.000,MSFT210618P00090000,0.93,0,0.45,1.09,0,0.3602,-0.0227,0.0007,1061
06/18/2021,MSFT210618C00095000,89.88,0,92.75,95.95,0,0.02,1,0.0008,765,95.000,MSFT210618P00095000,1.02,0,0.58,1.27,0,0.3488,-0.0274,0.0008,649
06/18/2021,MSFT210618C00100000,84.05,0,87.9,91.35,0,0.26,0.9776,0.0005,1741,100.000,MSFT210618P00100000,1.3,0,0.74,1.48,0,0.3445,-0.035,0.001,4487
06/18/2021,MSFT210618C00105000,81.77,0,83.25,86.7,0,0.273,0.968,0.0008,375,105.000,MSFT210618P00105000,1.5,0,0.99,1.74,0,0.3347,-0.042,0.0012,1932
06/18/2021,MSFT210618C00110000,79.96,3.81,78.65,82.1,5,0.2763,0.9582,0.0011,2492,110.000,MSFT210618P00110000,1.94,-0.045,1.61,1.99,2,0.3274,-0.051,0.0015,947
06/18/2021,MSFT210618C00115000,72.39,0,74.3,77.4,0,0.2915,0.9404,0.0016,132,115.000,MSFT210618P00115000,2.15,-0.24,1.7,2.38,3,0.3244,-0.063,0.0017,872
